0.75,0.01,0.0,0.0,0.19,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0
0.076923076923076927,0.25641025641025639,0.05128205128205128,0.0,0.076923076923076927,0.30769230769230771,0.0,0.076923076923076927,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.076923076923076927,0.0,0.0,0.0,0.0
0.0,0.081967213114754092,0.27868852459016391,0.18032786885245902,0.032786885245901641,0.032786885245901641,0.14754098360655737,0.098360655737704916,0.032786885245901641,0.049180327868852458,0.032786885245901641,0.016393442622950821,0.016393442622950821,0.0,0.0,0.0
0.0,0.0073529411764705881,0.095588235294117641,0.38970588235294118,0.0073529411764705881,0.0073529411764705881,0.14705882352941177,0.25735294117647056,0.0073529411764705881,0.0073529411764705881,0.022058823529411766,0.029411764705882353,0.0073529411764705881,0.0,0.0,0.014705882352941176
0.076142131979695438,0.02030456852791878,0.0,0.0,0.6649746192893401,0.060913705583756347,0.005076142131979695,0.015228426395939087,0.076142131979695438,0.015228426395939087,0.01015228426395939,0.015228426395939087,0.015228426395939087,0.01015228426395939,0.005076142131979695,0.01015228426395939
0.0040000000000000001,0.048000000000000001,0.016,0.0040000000000000001,0.035999999999999997,0.56799999999999995,0.112,0.012,0.012,0.080000000000000002,0.056000000000000001,0.024,0.012,0.0040000000000000001,0.012,0.0
0.0,0.002631578947368421,0.044736842105263158,0.028947368421052631,0.013157894736842105,0.071052631578947367,0.57105263157894737,0.081578947368421056,0.0078947368421052634,0.039473684210526314,0.11052631578947368,0.013157894736842105,0.005263157894736842,0.0078947368421052634,0.002631578947368421,0.0
0.0039840637450199202,0.011952191235059761,0.023904382470119521,0.16334661354581673,0.0079681274900398405,0.011952191235059761,0.12350597609561753,0.47011952191235062,0.011952191235059761,0.0079681274900398405,0.019920318725099601,0.11952191235059761,0.0079681274900398405,0.0039840637450199202,0.0079681274900398405,0.0039840637450199202
0.0080645161290322578,0.0080645161290322578,0.0,0.024193548387096774,0.080645161290322578,0.032258064516129031,0.048387096774193547,0.0080645161290322578,0.44354838709677419,0.13709677419354838,0.024193548387096774,0.0080645161290322578,0.10483870967741936,0.040322580645161289,0.016129032258064516,0.016129032258064516
0.0082644628099173556,0.0027548209366391185,0.0,0.0027548209366391185,0.0082644628099173556,0.057851239669421489,0.055096418732782371,0.0082644628099173556,0.038567493112947659,0.60606060606060608,0.060606060606060608,0.013774104683195593,0.011019283746556474,0.11570247933884298,0.0055096418732782371,0.0055096418732782371
0.0,0.0,0.0077120822622107968,0.015424164524421594,0.0025706940874035988,0.041131105398457581,0.10282776349614396,0.015424164524421594,0.0077120822622107968,0.064267352185089971,0.58354755784061696,0.051413881748071981,0.0025706940874035988,0.028277634961439587,0.071979434447300775,0.0051413881748071976
0.0,0.0,0.0049019607843137254,0.0098039215686274508,0.024509803921568627,0.014705882352941176,0.024509803921568627,0.14215686274509803,0.0098039215686274508,0.024509803921568627,0.11274509803921569,0.53921568627450978,0.019607843137254902,0.0,0.029411764705882353,0.044117647058823532
0.0,0.0,0.0,0.018404907975460124,0.0061349693251533744,0.0061349693251533744,0.012269938650306749,0.018404907975460124,0.073619631901840496,0.018404907975460124,0.012269938650306749,0.0061349693251533744,0.76073619631901845,0.049079754601226995,0.018404907975460124,0.0
0.005235602094240838,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.010471204188481676,0.031413612565445025,0.21465968586387435,0.04712041884816754,0.005235602094240838,0.020942408376963352,0.58638743455497377,0.04712041884816754,0.020942408376963352
0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.017441860465116279,0.017441860465116279,0.011627906976744186,0.034883720930232558,0.18023255813953487,0.0,0.017441860465116279,0.034883720930232558,0.61627906976744184,0.034883720930232558
0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.034090909090909088,0.0,0.011363636363636364,0.0,0.022727272727272728,0.045454545454545456,0.13636363636363635,0.0,0.0,0.10227272727272728,0.60227272727272729
